customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,tenure_group,interaction_score,charges_group,MonthlyCharges_scaled,TotalCharges_scaled,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2969-WGHQO,0,7,69.45,477.05,0,0-12,4,Medium,0.15582030809665018,-0.7974477813785092,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False
6615-NGGZJ,0,14,100.55,1415.55,1,12-24,3,High,1.1894580421999785,-0.3835345687024772,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
4334-HOWRP,1,72,64.95,4546.0,0,60+,6,Medium,0.006258578081699082,0.9971096685076289,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
4255-DDUOU,0,1,20.5,20.5,1,0-12,0,Low,-1.4710789550659844,-0.9988032179765299,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
5863-OOKCL,0,10,18.85,163.2,0,0-12,0,Low,-1.5259182560714666,-0.9358672398743779,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
1686-STUHN,0,42,19.8,849.9,0,24-48,0,Low,-1.4943441130683104,-0.6330071406259694,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
1329-VHWNP,0,7,25.05,189.95,0,0-12,0,Low,-1.3198554280508674,-0.9240695004613957,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
2984-MIIZL,0,4,74.8,321.9,1,0-12,1,High,0.33363258711442517,-0.8658746699738064,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
0266-GMEAO,0,72,114.3,8058.55,0,60+,6,Very High,1.6464522172456624,2.546274138603736,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
5590-YRFJT,0,20,24.45,482.8,1,12-24,0,Low,-1.3397969920528607,-0.7949118187009523,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
5574-NXZIU,0,63,109.2,7049.75,0,60+,6,Very High,1.476948923228718,2.101356025713399,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
0019-GFNTW,0,56,45.05,2560.1,0,48-60,4,Medium,-0.6551366279844181,0.12125431522757339,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False
4256-ZWTZI,0,5,51.0,286.8,0,0-12,1,Medium,-0.4573827849646494,-0.8813550682315887,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
8309-PPCED,0,72,110.45,7982.5,0,60+,5,Very High,1.5184938482328711,2.512733275711874,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
4098-NAUKP,1,68,84.65,5683.6,0,60+,2,High,0.6610065961471517,1.4988333453752414,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
5196-WPYOW,0,67,60.05,3994.05,0,60+,3,Medium,-0.15659752793458118,0.7536793033115332,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
4608-LCIMN,0,8,44.65,369.15,0,0-12,0,Medium,-0.6684310039857471,-0.8450356723190994,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
1485-YDHMM,0,52,93.25,4631.7,0,48-60,3,High,0.9468356801757247,1.0349065383279121,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False
4054-CUMIA,0,18,20.25,401.95,0,12-24,0,Low,-1.479387940066815,-0.8305696591323398,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
0603-TPMIB,0,59,25.45,1534.05,0,48-60,0,Low,-1.3065610520495383,-0.33127168569543425,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
2525-GVKQU,0,60,20.6,1093.0,0,48-60,0,Low,-1.4677553610656522,-0.5257910489887363,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
8161-QYMTT,0,7,94.1,701.3,0,0-12,2,High,0.9750862291785486,-0.6985452369537888,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
9581-GVBXT,0,59,34.8,1980.3,0,48-60,2,Low,-0.9958050130184734,-0.13445893006764598,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
5862-BRIXZ,0,46,60.75,2893.4,0,24-48,5,Medium,-0.13333236993225536,0.2682519431283955,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
5404-GGUKR,0,5,51.35,262.3,0,0-12,1,Medium,-0.44575020596348647,-0.8921604744229183,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
3308-JSGML,1,59,64.05,3886.85,0,48-60,5,Medium,-0.023653767921291324,0.7064001382621238,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
2126-GSEGL,0,70,84.8,5917.55,0,60+,5,High,0.6659919871476498,1.6020139485777534,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
3677-TNKIO,0,14,71.0,914.0,1,12-24,0,High,0.2073360151017999,-0.6047366697335522,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0440-QEXBZ,0,44,50.15,2139.1,0,24-48,0,Medium,-0.4856333339674735,-0.06442225646833444,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
2434-EEVDB,0,64,94.6,5948.7,0,60+,3,High,0.9917041991802098,1.6157522507353008,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
6762-QVYJO,0,58,59.75,3624.35,0,48-60,5,Medium,-0.16656830993557784,0.5906279290693072,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
6199-IWKGC,1,46,100.25,4753.85,0,24-48,3,High,1.1794872601989819,1.0887792063389699,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False
2675-DHUTR,1,58,98.9,5780.7,0,48-60,3,High,1.1346187411944968,1.5416580368518982,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
8152-VETUR,0,72,97.7,6869.7,0,60+,3,High,1.0947356131905097,2.021947316131812,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
9667-EQRXU,1,30,40.3,1172.95,1,24-48,2,Medium,-0.8130073430001998,-0.4905301418460098,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
7446-YPODE,1,11,60.25,662.95,0,0-12,2,Medium,-0.1499503399339166,-0.715459005420625,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
9522-BNTHX,1,34,56.25,1765.95,0,24-48,4,Medium,-0.28289409994720643,-0.2289952083170945,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
4676-WLUHT,0,54,46.2,2431.95,0,48-60,3,Medium,-0.6169152969805971,0.06473542529210878,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False
3329-WDIOK,0,3,50.6,155.35,1,0-12,3,Medium,-0.47067716096597834,-0.9393293802254773,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
7980-MHFLQ,0,72,24.9,1859.2,0,60+,0,Low,-1.3248408190513656,-0.18786850924193202,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
2873-ZLIWT,0,40,84.85,3303.05,1,24-48,2,High,0.6676537841478158,0.44892274501729973,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
3415-TAILE,0,2,65.7,134.35,1,0-12,2,Medium,0.03118553308419093,-0.9485911569609027,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
0757-WCUUZ,0,54,63.35,3409.1,0,48-60,2,Medium,-0.046918925923616905,0.4956947175311975,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False
1629-DQQVB,0,14,50.1,709.5,0,12-24,1,Medium,-0.48729513096763954,-0.6949287336570988,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
1915-IOFGU,0,1,70.5,70.5,1,0-12,0,High,0.19071804510013865,-0.9767513686064696,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
3045-XETSH,0,10,94.85,953.45,1,0-12,3,High,1.0000131841810405,-0.5873377605805745,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
0374-AACSZ,0,1,50.15,50.15,0,0-12,1,Medium,-0.4856333339674735,-0.9857264713000842,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
7239-HZZCX,0,1,19.75,19.75,1,0-12,0,Low,-1.4960059100684764,-0.9991339957170808,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
4872-VXRIL,0,56,64.65,3665.55,0,48-60,3,Medium,-0.003712203919297562,0.6087986529502369,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False
9140-CZQZZ,0,68,79.6,5515.8,0,60+,5,High,0.4931650991303729,1.424827338889319,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
3423-HHXAO,0,14,19.5,272.0,0,12-24,0,Low,-1.504314895069307,-0.8878824156451266,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
9938-TKDGL,0,68,99.55,6668.0,0,60+,4,High,1.156222102196656,1.9329901557729887,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0531-ZZJWQ,1,55,74.0,4052.4,0,48-60,0,High,0.3070438351117673,0.7794138115263936,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
6537-QLGEX,0,16,38.9,664.4,0,12-24,2,Medium,-0.8595376590048512,-0.7148195017888932,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
2688-BHGOG,1,9,79.55,718.55,0,0-12,1,High,0.4915033021302069,-0.6909373489211179,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
7683-CBDKJ,0,14,65.45,937.6,1,12-24,3,Medium,0.022876548083360315,-0.5943281968308838,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
0946-CLJTI,1,58,98.7,5812.6,1,48-60,3,High,1.1279715531938321,1.5557271167499969,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
3160-TYXLT,0,53,46.3,2546.85,0,48-60,3,Medium,-0.613591702980265,0.11541057514450741,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False
1325-USMEC,0,70,99.35,6944.5,0,60+,4,High,1.1495749141959914,2.054936882789422,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
0916-QOFDP,1,14,95.8,1346.3,0,12-24,2,High,1.0315873271841969,-0.41407638008001074,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
0628-CNQRM,0,22,67.5,1544.05,1,12-24,4,Medium,0.09101022509017127,-0.3268613158214222,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False
5606-AMZBO,0,10,78.15,765.15,0,0-12,1,High,0.4449729861255557,-0.6703850253082216,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
6199-IPCAO,0,29,26.1,692.55,0,24-48,0,Low,-1.2849576910473786,-0.7024043105935494,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
7665-TOALD,0,1,69.6,69.6,1,0-12,0,Medium,0.16080569909714826,-0.9771483018951308,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0112-QWPNC,0,49,84.35,4059.35,1,48-60,5,High,0.6510358141461546,0.7824790185888318,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False
0324-BRPCJ,1,68,100.2,6851.65,1,60+,3,High,1.1778254631988159,2.01398659850922,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
2777-PHDEI,0,1,78.05,78.05,1,0-12,1,High,0.44164939212522314,-0.9734215393515905,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
5640-CAXOA,0,30,40.35,1187.05,0,24-48,2,Medium,-0.8113455460000336,-0.4843115203236528,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False
2235-EZAIK,0,72,79.2,5401.9,0,60+,5,High,0.47987072312904416,1.3745932260243212,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False
3847-BAERP,0,10,20.9,247.0,0,0-12,0,Low,-1.4577845790646555,-0.8989083403301568,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
1196-AMORA,0,7,73.6,520.0,1,0-12,0,High,0.2937494591104381,-0.7785052427696274,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
4282-YMKNA,0,9,74.75,706.6,1,0-12,0,High,0.3319707901142591,-0.6962077409205624,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1453-RZFON,0,1,49.9,49.9,0,0-12,1,Medium,-0.49394231896830415,-0.9858367305469344,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
8263-OKETD,0,20,68.9,1370.35,0,12-24,3,Medium,0.13754054109482292,-0.40346944053301176,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
0670-KDOMA,0,1,20.25,20.25,0,0-12,0,Low,-1.479387940066815,-0.9989134772233803,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
2476-YGEFM,0,29,76.0,2215.25,0,24-48,0,High,0.3735157151184122,-0.03083728987773254,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
8687-BAFGU,0,1,74.0,74.0,0,0-12,1,High,0.3070438351117673,-0.9752077391505655,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
0641-EVBOJ,0,3,82.3,214.4,0,0-12,2,High,0.5829021371393436,-0.913286146119436,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
0829-XXPLX,0,20,89.4,1871.15,0,12-24,3,High,0.8188773111629334,-0.18259811724248756,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False
9974-JFBHQ,0,64,99.15,6171.2,0,60+,4,High,1.1429277261953275,1.7138829804320692,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
5356-RHIPP,0,1,20.2,20.2,1,0-12,0,Low,-1.481049737066981,-0.9989355290727504,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
6624-JDRDS,0,6,29.45,161.45,0,0-12,1,Low,-1.1736172920362484,-0.93663905460233,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
0608-JDVEC,0,50,19.8,1013.2,0,48-60,0,Low,-1.4943441130683104,-0.5609858005833525,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False
9780-FKVVF,0,6,59.15,336.7,0,0-12,2,Medium,-0.18650987393757135,-0.8593473225602686,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False
1919-RTPQD,0,7,44.75,333.65,0,0-12,0,Medium,-0.6651074099854147,-0.8606924853718422,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
5214-NLTIT,0,72,90.8,6511.8,0,60+,2,High,0.8654076271675846,1.8641001783409203,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
3345-PBBFH,0,8,49.55,393.45,0,0-12,1,Medium,-0.5055748979694671,-0.8343184735252501,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
5055-BRMNE,0,67,106.7,7009.5,0,60+,4,Very High,1.393859073220412,2.0836042869705005,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
9189-JWSHV,1,24,93.55,2264.05,1,12-24,2,High,0.9568064621767214,-0.009314684892553594,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
2190-PHBHR,0,72,94.45,6921.7,0,60+,3,High,0.9867188081797118,2.0448812394766747,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
2650-GYRYL,0,33,19.45,600.25,0,24-48,0,Low,-1.505976692069473,-0.7431120245306806,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
0746-JTRFU,0,2,25.05,56.35,1,0-12,0,Low,-1.3198554280508674,-0.9829920419781968,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
5208-FVQKB,0,70,67.95,4664.15,0,60+,4,Medium,0.10596639809166647,1.0492181885690812,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
7184-LRUUR,0,22,65.25,1441.8,0,12-24,3,Medium,0.016229360082695727,-0.37195734778319556,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False
6627-CFOSN,0,59,99.45,5623.7,0,48-60,4,High,1.1528985081963241,1.472415229829909,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False
3982-JGSFD,0,36,20.35,695.85,0,24-48,0,Low,-1.4760643460664828,-0.7009488885351254,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1574-DYCWE,0,51,19.95,1028.75,0,48-60,0,Low,-1.4893587220678117,-0.5541276754292638,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
7247-XOZPB,0,53,77.4,4155.95,0,48-60,4,High,0.4200460311230638,0.8250831915717883,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False
2466-FCCPT,0,20,19.7,395.6,0,12-24,0,Low,-1.4976677070686424,-0.8333702440023375,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
6211-WWLTF,0,63,99.7,6330.4,0,60+,4,High,1.1612074931971548,1.7840960688263412,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
4826-TZEVA,0,40,74.8,2971.7,0,24-48,1,High,0.33363258711442517,0.30278513924190986,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
